merchant,category,amt,gender,lat,long,city_pop,job,unix_time,merch_lat,merch_long,is_fraud
fraud_McGlynn-Jaskolski,misc_pos,99.08,F,34.3795,-118.523,34882,Health physicist,1325385186,34.370236,-118.195791,0
fraud_Bartoletti-Wunsch,gas_transport,72.67,M,41.2403,-82.6078,23805,Copy,1325385225,41.854275,-83.22900200000001,0
fraud_Padberg-Welch,grocery_pos,103.77,M,38.4207,-79.4629,99,Dance movement psychotherapist,1325385272,38.042866,-78.649562,0
fraud_Cole PLC,grocery_pos,123.35,M,41.173,-89.2187,532,Audiological scientist,1325385294,40.513402,-89.784304,0
"fraud_Lehner, Reichert and Mills",misc_pos,2.07,F,36.2395,-95.9596,413574,Bookseller,1325385345,35.891929,-96.473787,0
fraud_Keeling-Crist,misc_pos,7.16,F,45.7205,-98.5534,63,Systems developer,1325385375,46.584094,-97.827871,0
fraud_Ledner-Pfannerstill,gas_transport,74.6,M,29.3641,-98.4924,1595797,Land,1325385390,28.654435,-97.738555,0
fraud_McCullough LLC,misc_pos,39.92,M,45.2857,-108.9082,1446,Chartered loss adjuster,1325385408,45.384511,-109.50803700000002,0
fraud_Schmitt Ltd,misc_net,29.19,F,38.2427,-122.9145,337,Occupational psychologist,1325385446,38.882246,-122.050228,0
"fraud_Schaefer, Maggio and Daugherty",gas_transport,56.76,M,37.2692,-82.9161,798,Facilities manager,1325385508,36.624336,-83.415352,0
fraud_Pouros-Haag,shopping_pos,7.6,M,42.8223,-83.2829,24840,Agricultural consultant,1325385511,43.792501,-82.722889,0
fraud_Strosin-Cruickshank,grocery_pos,128.24,M,48.8328,-108.3961,192,Further education lecturer,1325385529,49.17672,-108.757243,0
"fraud_Weimann, Kuhic and Beahan",shopping_pos,19.73,F,40.7152,-89.2706,6713,Archivist,1325385685,41.111748,-88.524023,0
fraud_Rutherford-Mertz,grocery_pos,88.67,F,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1325385715,34.276436,-83.06394499999999,0
fraud_Donnelly PLC,misc_net,185.04,F,37.3272,-91.0243,241,Investment analyst,1325385732,36.518512,-91.363405,0
"fraud_Kutch, Hermiston and Farrell",gas_transport,48.66,M,40.8731,-96.1528,1517,Dealer,1325385745,41.066297,-95.412102,0
fraud_Rodriguez Group,gas_transport,47.01,F,40.6072,-83.9585,2089,Building control surveyor,1325385793,39.782182,-83.070633,0
"fraud_Lockman, West and Runte",grocery_pos,79.96,M,38.7894,-77.2818,43102,Health visitor,1325385830,38.293496000000005,-77.544774,0
fraud_Torp-Lemke,misc_pos,3.32,M,45.5303,-122.7033,841711,"Engineer, building services",1325385977,44.727585,-123.282623,0
fraud_Bins-Rice,gas_transport,67.0,M,37.2692,-82.9161,798,Facilities manager,1325386069,37.821068,-82.027048,0
fraud_Schmeler Inc,misc_pos,1.67,F,39.596,-86.1309,78968,Financial adviser,1325386077,39.332626,-85.348522,0
fraud_Kris-Weimann,misc_net,150.61,M,40.9115,-74.414,15269,"Psychologist, sport and exercise",1325386122,39.913117,-73.587618,0
"fraud_Rodriguez, Yost and Jenkins",misc_net,4.73,M,35.8596,-86.421,158701,"Journalist, newspaper",1325386195,35.740311,-85.744277,0
fraud_Deckow-O'Conner,grocery_pos,60.71,M,42.5164,-82.9832,134056,"Doctor, hospital",1325386200,42.338025,-82.279667,0
fraud_Wiegand-Lowe,grocery_net,59.84,F,31.929,-97.6443,2526,Phytotherapist,1325386292,32.3623,-97.137624,0
fraud_Auer-Mosciski,grocery_pos,196.36,F,36.3011,-91.5281,4726,Pharmacologist,1325386294,36.566535,-90.626008,0
"fraud_Okuneva, Schneider and Rau",shopping_pos,140.12,M,38.1981,-86.6821,965,Horticultural therapist,1325386333,39.00874,-85.803715,0
fraud_Kerluke Inc,misc_net,19.1,F,36.2201,-91.6421,2856,Hydrologist,1325386435,35.351381,-91.000865,0
fraud_Kassulke PLC,shopping_net,1055.47,M,40.7692,-103.0968,648,Community arts worker,1325386450,39.940564,-103.528231,0
fraud_Kerluke Inc,misc_net,193.9,F,42.9385,-88.395,2328,Applications developer,1325386479,43.845724,-87.888665,0
fraud_Wolf Inc,grocery_pos,140.33,M,44.3566,-103.6999,1979,Multimedia programmer,1325386575,44.004126,-104.644098,0
fraud_Dach-Nader,misc_net,16.65,F,48.4786,-122.3345,14871,Public house manager,1325386588,49.073601,-122.924793,0
fraud_Hills-Witting,shopping_net,8.7,M,64.7556,-165.6723,145,"Administrator, education",1325386616,65.02349699999999,-166.148374,0
fraud_Cummings Group,grocery_net,55.25,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1325386729,40.222565,-75.817419,0
fraud_Bins-Rice,gas_transport,43.83,M,41.229,-85.3244,7692,"Research officer, trade union",1325386731,40.913327,-85.920254,0
"fraud_Reichert, Shanahan and Hayes",shopping_net,2.74,M,45.3637,-84.4695,937,Technical brewer,1325386747,44.750465000000005,-84.026088,0
"fraud_Tromp, Kerluke and Glover",grocery_net,59.67,M,41.5205,-80.0573,5507,Retail merchandiser,1325386810,40.891784,-79.319239,0
"fraud_Bins, Balistreri and Beatty",shopping_pos,3.19,F,40.1362,-95.2138,1631,Architect,1325386894,39.299707,-95.975808,0
"fraud_Ferry, Lynch and Kautzer",misc_net,7.25,M,41.0592,-73.7395,11250,Lexicographer,1325386904,41.352385,-73.014093,0
fraud_Hills-Olson,grocery_net,25.89,F,41.0646,-87.5917,2135,"Psychotherapist, child",1325387068,40.888445,-87.409615,0
fraud_Trantow PLC,grocery_net,90.24,F,41.5378,-88.0572,128354,"Teacher, secondary school",1325387216,42.328516,-88.660452,0
fraud_Miller-Hauck,grocery_pos,202.71,F,48.4786,-122.3345,14871,Public house manager,1325387241,49.221275,-123.32192,0
fraud_Mayert Group,shopping_pos,378.58,F,35.8072,-78.0892,6629,Call centre manager,1325387246,35.668409999999994,-78.942021,0
fraud_Spinka Inc,grocery_net,22.08,M,40.4971,-82.8342,267,Facilities manager,1325387378,40.006116,-82.23955600000001,0
fraud_Kuvalis Ltd,gas_transport,75.73,M,42.2701,-78.6847,1453,Toxicologist,1325387387,41.856329,-78.14814100000001,0
fraud_Friesen-D'Amore,gas_transport,77.59,F,41.0646,-87.5917,2135,"Psychotherapist, child",1325387400,41.81826,-88.129609,0
fraud_Dickinson Ltd,misc_pos,75.85,F,40.0897,-74.9781,1526206,Commercial horticulturist,1325387423,39.485164000000005,-75.526021,0
"fraud_Stanton, Jakubowski and Baumbach",shopping_net,8.65,F,39.9636,-79.7853,184,Systems developer,1325387459,39.064097,-79.342751,0
"fraud_Rohan, White and Aufderhar",misc_net,8.68,M,41.5403,-122.9366,308,Call centre manager,1325387526,41.013729,-122.403496,0
fraud_DuBuque LLC,grocery_pos,176.57,F,39.047,-122.9328,11256,Podiatrist,1325387530,38.76254,-122.339375,0
fraud_Bins-Rice,gas_transport,49.1,F,41.4193,-99.3844,73,Product designer,1325387543,40.722191,-98.680216,0
fraud_Grimes LLC,entertainment,1.25,F,36.2201,-91.6421,2856,Hydrologist,1325387560,35.354207,-91.123965,0
"fraud_Cormier, Stracke and Thiel",entertainment,3.14,M,20.0827,-155.488,4878,Physiotherapist,1325387577,20.995398,-155.36936200000002,0
"fraud_Tillman, Fritsch and Schmitt",misc_net,1.53,F,39.9636,-79.7853,184,Systems developer,1325387626,39.918242,-80.170451,0
fraud_Hudson-Ratke,grocery_pos,56.83,M,40.7491,-95.038,7297,IT trainer,1325387688,40.808208,-95.287438,0
fraud_Christiansen-Gusikowski,misc_pos,464.74,M,41.4575,-74.1659,2258,Building surveyor,1325387726,41.430203000000006,-74.52109399999999,0
"fraud_Gottlieb, Considine and Schultz",shopping_net,6.32,F,36.1486,-105.6648,247,Architectural technologist,1325387742,36.867679,-105.042958,0
"fraud_Schultz, Simonis and Little",grocery_pos,78.08,F,29.6047,-96.5249,106,"Editor, film/video",1325387762,28.778073,-95.862519,0
fraud_Vandervort-Funk,grocery_pos,123.0,M,39.013000000000005,-86.5457,76,Social researcher,1325387785,39.466694,-85.579429,0
"fraud_Jenkins, Hauck and Friesen",gas_transport,44.68,F,40.507,-123.9743,1139,"Therapist, occupational",1325387880,40.459474,-124.214281,0
fraud_Koepp-Witting,grocery_pos,89.7,M,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1325388064,44.20441,-88.748573,0
fraud_Cummerata-Jones,gas_transport,69.3,M,38.577,-90.5255,92608,"Engineer, communications",1325388247,38.166105,-90.912756,0
fraud_Reichel Inc,entertainment,51.64,F,33.3645,-81.2718,4913,Technical brewer,1325388325,33.630045,-81.492964,0
fraud_Prohaska-Murray,gas_transport,71.06,F,41.5855,-93.6719,222785,Wellsite geologist,1325388372,41.682353000000006,-92.894826,0
"fraud_Parker, Nolan and Trantow",entertainment,143.18,M,44.0948,-70.23899999999999,23045,Tourist information centre manager,1325388439,44.676757,-70.115624,0
fraud_Volkman Ltd,misc_net,158.49,M,32.8224,-85.7704,8269,Minerals surveyor,1325388471,32.823643,-85.16965,0
"fraud_Streich, Hansen and Veum",gas_transport,61.08,F,39.5803,-87.4616,205,"Engineer, mining",1325388482,40.134218,-88.07560500000001,0
fraud_Deckow-O'Conner,grocery_pos,145.21,M,37.2692,-82.9161,798,Facilities manager,1325388649,37.693205,-82.671226,0
fraud_Brekke and Sons,gas_transport,52.53,F,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1325388677,46.339438,-100.307572,0
"fraud_Raynor, Reinger and Hagenes",gas_transport,58.23,M,41.2001,-92.1354,568,Commercial horticulturist,1325388701,41.809397,-92.775454,0
fraud_Kutch LLC,gas_transport,77.01,F,40.5553,-77.4001,1909,Mining engineer,1325388915,40.494014,-78.398475,0
fraud_Barton Inc,grocery_pos,122.89,M,40.4731,-80.9596,2208,Mental health nurse,1325388927,41.209485,-81.837882,0
fraud_Goodwin-Nitzsche,grocery_pos,94.23,M,43.196000000000005,-72.3001,477,Naval architect,1325388956,42.450395,-71.4485,0
fraud_Corwin-Collins,gas_transport,67.36,M,43.3526,-102.5411,1126,Volunteer coordinator,1325389024,44.088943,-102.74046,0
fraud_Dooley-Thompson,misc_net,8.93,M,33.6751,-98.6576,2317,Chief Technology Officer,1325389036,32.878269,-97.719086,0
"fraud_Goldner, Kovacek and Abbott",grocery_pos,111.81,M,39.7532,-105.6356,565,Mental health nurse,1325389063,40.417719,-105.38411,0
fraud_McDermott-Rice,misc_pos,1.27,F,43.3392,-75.7543,6460,Building control surveyor,1325389170,43.937917,-75.91701,0
fraud_Koepp-Witting,grocery_pos,93.78,M,37.1046,-83.5706,467,"Psychologist, forensic",1325389185,37.980808,-83.228597,0
fraud_Flatley Group,misc_pos,3.43,F,40.3359,-79.6607,1472,Public affairs consultant,1325389320,39.748546000000005,-79.094688,0
fraud_Turcotte-Halvorson,misc_pos,1.14,M,44.5232,-86.2061,680,"Designer, jewellery",1325389366,45.290031,-85.436689,0
fraud_Lynch Ltd,shopping_pos,7.09,M,39.8153,-91.2627,1656,Exhibition designer,1325389370,40.738949,-91.966795,0
"fraud_Christiansen, Goyette and Schamberger",gas_transport,47.65,F,40.8626,-91.9534,888,Camera operator,1325389511,41.703284,-91.723311,0
"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,511.09,M,41.6125,-122.5258,589,Systems analyst,1325389530,42.412743,-121.617857,0
fraud_Gutmann Ltd,grocery_net,73.77,F,39.3543,-82.50299999999999,321,"Copywriter, advertising",1325389542,39.368373,-82.185404,0
fraud_Sporer Inc,gas_transport,68.23,F,33.431,-93.8765,36438,Surgeon,1325389640,33.347773,-93.975115,0
fraud_Bauch-Raynor,grocery_pos,205.79,F,40.0369,-75.0664,1526206,Structural engineer,1325389648,40.650005,-74.29818399999999,0
fraud_Kilback LLC,grocery_pos,68.96,F,41.36600000000001,-98.0054,1749,"Surveyor, mining",1325389756,41.182138,-98.751918,0
fraud_Cartwright-Harris,grocery_pos,62.03,M,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1325389780,39.202859,-78.247865,0
fraud_Runolfsson and Sons,grocery_net,30.69,F,32.0758,-96.701,1563,Financial adviser,1325389789,31.7063,-97.507141,0
fraud_Block Group,misc_pos,1.1,F,40.732,-73.1,4056,Film/video editor,1325389796,40.47841,-72.974367,0
fraud_Bahringer-Larson,grocery_net,72.9,F,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1325389805,35.276815,-82.047186,0
fraud_Ledner-Pfannerstill,gas_transport,54.04,F,38.1372,-81.5962,630,Fine artist,1325389859,38.315208,-81.20918,0
fraud_Heathcote LLC,shopping_net,909.66,F,38.2507,-85.7476,736284,Engineering geologist,1325389888,39.081318,-86.30158,0
"fraud_Rowe, Batz and Goodwin",grocery_pos,103.31,F,39.9458,-75.9703,3066,Product manager,1325389940,40.363656,-75.732708,0
fraud_VonRueden Group,grocery_net,105.38,F,41.4972,-98.7858,509,"Nurse, children's",1325390047,41.271599,-99.630652,0
fraud_Schmitt Inc,gas_transport,66.73,F,41.0036,-78.1104,489,Pension scheme manager,1325390099,40.965574,-78.375316,0
fraud_Koepp-Witting,grocery_pos,92.62,F,40.4679,-77.8967,1334,Archaeologist,1325390127,40.827223,-78.74356,0
fraud_Maggio-Fahey,misc_pos,75.6,M,39.0945,-85.0638,3289,Sub,1325390162,39.886736,-84.086151,0
"fraud_Haley, Jewess and Bechtelar",shopping_pos,2.49,F,40.029,-93.1607,602,Cytogeneticist,1325390173,39.052625,-92.428684,0
"fraud_Stanton, Jakubowski and Baumbach",shopping_net,2.87,M,32.69,-96.9177,1263321,"Designer, interior/spatial",1325390212,33.653674,-96.689819,0
"fraud_Ruecker, Beer and Collier",shopping_net,87.91,M,40.4855,-90.2856,631,Futures trader,1325390263,40.55495,-89.50587,0
"fraud_Robel, Cummerata and Prosacco",gas_transport,75.1,F,40.7152,-89.2706,6713,Archivist,1325390309,41.114699,-89.132387,0
fraud_Jast-McDermott,shopping_pos,2.9,F,37.1788,-82.695,502,Chief Financial Officer,1325390344,37.289605,-83.179743,0
fraud_Harber Inc,gas_transport,57.43,M,41.4575,-74.1659,2258,Building surveyor,1325390375,41.573231,-74.70091500000001,0
fraud_Hudson-Ratke,grocery_pos,122.86,M,45.0838,-120.6649,60,Museum education officer,1325390447,44.189625,-121.655209,0
"fraud_Bernier, Volkman and Hoeger",misc_net,7.77,M,27.5155,-99.4986,248858,Video editor,1325390455,26.763749,-99.838161,0
fraud_Heaney-Marquardt,entertainment,23.89,F,38.8582,-76.6145,3289,Quantity surveyor,1325390541,39.366148,-76.29457,0
fraud_Kutch LLC,gas_transport,46.24,F,32.3929,-91.4714,6581,Multimedia programmer,1325390575,32.676083,-90.60461,0
fraud_Bernhard Inc,gas_transport,68.34,F,34.048,-85.9246,67082,Physiological scientist,1325390624,33.859978000000005,-86.433097,0
fraud_Brekke and Sons,gas_transport,84.58,F,40.4542,-98.6538,331,Telecommunications researcher,1325390633,40.310753000000005,-99.581023,0
fraud_Hudson-Grady,shopping_pos,123.51,M,44.2541,-68.5565,824,"Loss adjuster, chartered",1325390672,44.192713,-69.367216,0
"fraud_Towne, Walker and Borer",grocery_net,68.07,F,41.0935,-81.0425,2644,"Engineer, biomedical",1325390805,41.364657,-81.988798,0
"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,494.44,F,30.8635,-87.7644,19090,Science writer,1325390842,29.992701,-87.286355,0
fraud_Price Inc,shopping_net,8.61,F,37.1788,-82.695,502,Chief Financial Officer,1325390882,37.813963,-83.641287,0
fraud_Terry-Huel,shopping_net,9.52,F,40.1362,-95.2138,1631,Architect,1325390918,39.790646,-95.043146,0
fraud_McGlynn-Jaskolski,misc_pos,208.08,M,38.9757,-77.0282,601723,"Optician, dispensing",1325390985,39.480354,-77.557963,0
fraud_Kihn-Fritsch,food_dining,30.12,F,41.4682,-72.5751,5438,"Librarian, academic",1325391165,41.101428000000006,-73.549658,0
fraud_Mayert Group,shopping_pos,5.15,F,26.1184,-81.7361,276002,"Pilot, airline",1325391180,26.115288,-80.998008,0
fraud_Bauch-Raynor,grocery_pos,132.23,M,42.5232,-72.811,1506,"Production assistant, radio",1325391217,42.079574,-73.094399,0
fraud_Eichmann-Russel,misc_pos,35.0,M,38.5234,-120.6763,832,Immigration officer,1325391253,38.370985,-121.358847,0
fraud_Miller-Harris,misc_net,5.88,M,40.8618,-85.6067,2304,Retail banker,1325391272,40.788738,-85.503422,0
"fraud_Heller, Gutmann and Zieme",grocery_pos,203.26,F,33.6773,-118.0051,190249,"Therapist, horticultural",1325391324,33.010001,-117.705689,0
"fraud_Heller, Gutmann and Zieme",grocery_pos,208.58,F,37.9931,-100.9893,2691,Arboriculturist,1325391490,38.789411,-101.87309,0
fraud_Cummerata-Jones,gas_transport,57.69,M,38.4921,-85.4524,564,Pensions consultant,1325391519,38.274726,-84.86197800000001,0
fraud_Schumm PLC,shopping_net,9.46,M,46.2306,-112.1138,1939,Patent attorney,1325391541,45.827231,-112.895243,0
"fraud_Reichert, Huels and Hoppe",shopping_net,1.91,F,40.3359,-79.6607,1472,Public affairs consultant,1325391544,41.144024,-80.187862,0
"fraud_Greenfelder, Bartoletti and Davis",misc_net,4.86,M,44.1111,-94.9134,914,Health and safety adviser,1325391639,45.004997,-95.344122,0
"fraud_Schultz, Simonis and Little",grocery_pos,74.47,F,39.3543,-82.50299999999999,321,"Copywriter, advertising",1325391712,39.469328,-82.447064,0
"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,49.58,M,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1325391715,31.286058,-89.83630699999999,0
fraud_Hermann-Gaylord,misc_pos,56.98,F,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1325391746,37.867296,-81.335353,0
fraud_Corwin-Gorczany,misc_net,8.34,M,36.0435,-84.04,25459,"Teacher, special educational needs",1325391771,37.022409,-84.583141,0
"fraud_Schaefer, Maggio and Daugherty",gas_transport,81.72,M,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1325391783,31.86215,-89.414288,0
fraud_Bailey-Morar,grocery_pos,123.9,F,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1325391813,39.229442,-120.493701,0
fraud_McDermott-Weimann,grocery_pos,185.98,F,34.2853,-91.3336,5161,Electrical engineer,1325391881,34.077371,-91.79756,0
fraud_Bernhard Inc,gas_transport,56.61,F,42.7045,-74.3648,1304,Jewellery designer,1325391887,43.237146,-73.916515,0
fraud_Sporer Inc,gas_transport,57.47,F,38.8938,-86.5246,1228,Counsellor,1325391951,39.005042,-85.60916800000001,0
fraud_Corwin-Collins,gas_transport,50.16,F,38.7897,-93.8702,2368,Electronics engineer,1325391981,38.964313,-93.497747,0
fraud_Welch Inc,misc_net,4.1,F,40.7152,-89.2706,6713,Archivist,1325392080,40.020043,-89.693412,0
fraud_Auer-West,shopping_net,2.67,M,37.2692,-82.9161,798,Facilities manager,1325392095,37.622362,-82.676007,0
fraud_Balistreri-Nader,misc_pos,22.88,F,38.2427,-122.9145,337,Occupational psychologist,1325392154,39.060101,-121.969417,0
"fraud_Boehm, Predovic and Reinger",misc_pos,9.59,M,42.8511,-93.62,3032,Community pharmacist,1325392158,43.280848,-94.340312,0
fraud_Hudson-Ratke,grocery_pos,129.06,F,39.3716,-77.8229,1925,Systems developer,1325392329,39.21163,-78.409044,0
fraud_Dibbert and Sons,entertainment,16.71,M,35.584,-80.8685,69793,Control and instrumentation engineer,1325392344,35.262871000000004,-80.21576999999999,0
"fraud_Rippin, Kub and Mann",misc_net,6.0,F,42.73,-104.7024,241,Educational psychologist,1325392379,42.770247,-103.945514,0
fraud_Mraz-Herzog,gas_transport,59.03,M,42.958,-77.3083,10717,Cytogeneticist,1325392420,43.039468,-76.67188399999999,0
"fraud_Lind, Huel and McClure",gas_transport,63.89,M,29.5894,-98.5201,1595797,Exhibition designer,1325392491,28.740953,-99.391846,0
fraud_Kutch LLC,gas_transport,67.45,F,44.4971,-67.9503,1131,Make,1325392579,44.384263,-68.52300799999999,0
"fraud_Zieme, Bode and Dooley",gas_transport,42.14,F,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1325392630,47.113866,-101.78625,0
"fraud_Lind, Huel and McClure",gas_transport,55.81,F,31.9571,-98.9656,1791,Corporate investment banker,1325392633,31.62308,-98.107596,0
fraud_Eichmann-Russel,misc_pos,8.61,F,30.8635,-87.7644,19090,Science writer,1325392643,31.702326,-87.567634,0
"fraud_Rohan, White and Aufderhar",misc_net,2.73,F,38.097,-86.1723,350,Counsellor,1325392671,37.997357,-86.71446,0
fraud_Luettgen PLC,gas_transport,71.54,F,40.4603,-79.0097,922,Early years teacher,1325392699,40.921893,-79.189728,0
fraud_Cummings LLC,gas_transport,51.75,F,43.0498,-78.851,45100,Ambulance person,1325392760,42.750385,-78.143849,0
fraud_Conroy-Cruickshank,gas_transport,84.46,F,32.5486,-80.307,2408,"Sales professional, IT",1325392798,32.193417,-79.590657,0
"fraud_Casper, Hand and Zulauf",grocery_pos,175.51,F,34.3795,-118.523,34882,Health physicist,1325392853,33.731713,-119.507821,0
fraud_McCullough Group,grocery_net,66.01,F,32.3836,-94.8653,24536,Multimedia programmer,1325392929,32.701522,-95.152907,0
"fraud_Schaefer, Maggio and Daugherty",gas_transport,60.2,F,30.1886,-103.2214,498,Lexicographer,1325392943,29.335557,-103.852785,0
fraud_Emard Inc,gas_transport,52.81,F,43.033,-77.1575,207,Database administrator,1325392979,42.217587,-76.937595,0
fraud_Kutch LLC,gas_transport,69.64,M,41.6125,-122.5258,589,Systems analyst,1325393006,41.673903,-123.51086,0
